Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Studios,Genres,Demographic
Elfen Lied,1754,70,7.49,841329.0,1443578,23335,TV,13,Finished Airing,Summer,2004,Arms,Supernatural,Seinen
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,1547,71,7.55,899037.0,1439461,11353,TV,13,Finished Airing,Spring,2015,J.C.Staff,Action,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,1547,71,7.55,899037.0,1439461,11353,TV,13,Finished Airing,Spring,2015,J.C.Staff,Adventure,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,1547,71,7.55,899037.0,1439461,11353,TV,13,Finished Airing,Spring,2015,J.C.Staff,Fantasy,
Highschool of the Dead,3698,72,7.08,899532.0,1428763,9768,TV,12,Finished Airing,Summer,2010,Madhouse,Action,Shounen
Highschool of the Dead,3698,72,7.08,899532.0,1428763,9768,TV,12,Finished Airing,Summer,2010,Madhouse,Horror,Shounen
Highschool of the Dead,3698,72,7.08,899532.0,1428763,9768,TV,12,Finished Airing,Summer,2010,Madhouse,Supernatural,Shounen
Highschool of the Dead,3698,72,7.08,899532.0,1428763,9768,TV,12,Finished Airing,Summer,2010,Madhouse,Ecchi,Shounen
Fate/Zero,265,73,8.28,817723.0,1426060,32898,TV,13,Finished Airing,Fall,2011,ufotable,Action,
Fate/Zero,265,73,8.28,817723.0,1426060,32898,TV,13,Finished Airing,Fall,2011,ufotable,Fantasy,
Fate/Zero,265,73,8.28,817723.0,1426060,32898,TV,13,Finished Airing,Fall,2011,ufotable,Supernatural,
Fullmetal Alchemist,436,74,8.12,858509.0,1408773,25269,TV,51,Finished Airing,Fall,2003,Bones,Action,Shounen
Fullmetal Alchemist,436,74,8.12,858509.0,1408773,25269,TV,51,Finished Airing,Fall,2003,Bones,Adventure,Shounen
Fullmetal Alchemist,436,74,8.12,858509.0,1408773,25269,TV,51,Finished Airing,Fall,2003,Bones,Award Winning,Shounen
Fullmetal Alchemist,436,74,8.12,858509.0,1408773,25269,TV,51,Finished Airing,Fall,2003,Bones,Drama,Shounen
Fullmetal Alchemist,436,74,8.12,858509.0,1408773,25269,TV,51,Finished Airing,Fall,2003,Bones,Fantasy,Shounen
Kono Subarashii Sekai ni Shukufuku wo! 2,274,75,8.27,936180.0,1405820,11605,TV,10,Finished Airing,Winter,2017,Studio Deen,Adventure,
Kono Subarashii Sekai ni Shukufuku wo! 2,274,75,8.27,936180.0,1405820,11605,TV,10,Finished Airing,Winter,2017,Studio Deen,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! 2,274,75,8.27,936180.0,1405820,11605,TV,10,Finished Airing,Winter,2017,Studio Deen,Fantasy,
Mob Psycho 100 II,32,76,8.8,875606.0,1392665,31341,TV,13,Finished Airing,Winter,2019,Bones,Action,
Mob Psycho 100 II,32,76,8.8,875606.0,1392665,31341,TV,13,Finished Airing,Winter,2019,Bones,Comedy,
Mob Psycho 100 II,32,76,8.8,875606.0,1392665,31341,TV,13,Finished Airing,Winter,2019,Bones,Supernatural,
Noragami Aragoto,393,77,8.16,852170.0,1380844,11376,TV,13,Finished Airing,Fall,2015,Bones,Action,Shounen
Noragami Aragoto,393,77,8.16,852170.0,1380844,11376,TV,13,Finished Airing,Fall,2015,Bones,Fantasy,Shounen
Kakegurui,2824,78,7.25,851640.0,1379817,10457,TV,12,Finished Airing,Summer,2017,MAPPA,Drama,Shounen
Kakegurui,2824,78,7.25,851640.0,1379817,10457,TV,12,Finished Airing,Summer,2017,MAPPA,Mystery,Shounen
Clannad,583,79,8.0,728144.0,1354198,27054,TV,23,Finished Airing,Fall,2007,Kyoto Animation,Drama,
Clannad,583,79,8.0,728144.0,1354198,27054,TV,23,Finished Airing,Fall,2007,Kyoto Animation,Romance,
Clannad,583,79,8.0,728144.0,1354198,27054,TV,23,Finished Airing,Fall,2007,Kyoto Animation,Supernatural,
High School DxD,2362,80,7.34,854822.0,1348270,21712,TV,12,Finished Airing,Winter,2012,TNK,Comedy,
High School DxD,2362,80,7.34,854822.0,1348270,21712,TV,12,Finished Airing,Winter,2012,TNK,Romance,
High School DxD,2362,80,7.34,854822.0,1348270,21712,TV,12,Finished Airing,Winter,2012,TNK,Ecchi,
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,575,81,8.01,800245.0,1345493,27463,TV,13,Finished Airing,Spring,2013,"""Brains Base""",Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,575,81,8.01,800245.0,1345493,27463,TV,13,Finished Airing,Spring,2013,"""Brains Base""",Romance,
Durarara!!,444,82,8.11,641713.0,1344821,29625,TV,24,Finished Airing,Winter,2010,"""Brains Base""",Action,
Durarara!!,444,82,8.11,641713.0,1344821,29625,TV,24,Finished Airing,Winter,2010,"""Brains Base""",Mystery,
Durarara!!,444,82,8.11,641713.0,1344821,29625,TV,24,Finished Airing,Winter,2010,"""Brains Base""",Supernatural,
Bakemonogatari,219,83,8.33,700998.0,1337589,47643,TV,15,Finished Airing,Summer,2009,Shaft,Mystery,
Bakemonogatari,219,83,8.33,700998.0,1337589,47643,TV,15,Finished Airing,Summer,2009,Shaft,Romance,
Bakemonogatari,219,83,8.33,700998.0,1337589,47643,TV,15,Finished Airing,Summer,2009,Shaft,Supernatural,
Kimetsu no Yaiba Movie: Mugen Ressha-hen,73,84,8.63,875460.0,1334237,12432,Movie,1,Finished Airing,,2020,ufotable,Action,Shounen
Kimetsu no Yaiba Movie: Mugen Ressha-hen,73,84,8.63,875460.0,1334237,12432,Movie,1,Finished Airing,,2020,ufotable,Fantasy,Shounen
Haikyuu!! Second Season,71,85,8.64,881099.0,1333257,15418,TV,25,Finished Airing,Fall,2015,Production I.G,,Shounen
Ansatsu Kyoushitsu 2nd Season,126,86,8.5,828303.0,1331481,17144,TV,25,Finished Airing,Winter,2016,Lerche,Action,Shounen
Ansatsu Kyoushitsu 2nd Season,126,86,8.5,828303.0,1331481,17144,TV,25,Finished Airing,Winter,2016,Lerche,Comedy,Shounen
Tensei shitara Slime Datta Ken,414,87,8.14,788451.0,1298451,26869,TV,24,Finished Airing,Fall,2018,8bit,Action,
Tensei shitara Slime Datta Ken,414,87,8.14,788451.0,1298451,26869,TV,24,Finished Airing,Fall,2018,8bit,Adventure,
Tensei shitara Slime Datta Ken,414,87,8.14,788451.0,1298451,26869,TV,24,Finished Airing,Fall,2018,8bit,Comedy,
Tensei shitara Slime Datta Ken,414,87,8.14,788451.0,1298451,26869,TV,24,Finished Airing,Fall,2018,8bit,Fantasy,
Hyouka,488,88,8.08,603867.0,1291982,25989,TV,22,Finished Airing,Spring,2012,Kyoto Animation,Mystery,
Hyouka,488,88,8.08,603867.0,1291982,25989,TV,22,Finished Airing,Spring,2012,Kyoto Animation,Slice of Life,
Vinland Saga,45,89,8.73,719140.0,1289350,39681,TV,24,Finished Airing,Summer,2019,Wit Studio,Action,Seinen
Vinland Saga,45,89,8.73,719140.0,1289350,39681,TV,24,Finished Airing,Summer,2019,Wit Studio,Adventure,Seinen
Vinland Saga,45,89,8.73,719140.0,1289350,39681,TV,24,Finished Airing,Summer,2019,Wit Studio,Drama,Seinen
Chuunibyou demo Koi ga Shitai!,1130,90,7.71,739786.0,1284439,17281,TV,12,Finished Airing,Fall,2012,Kyoto Animation,Comedy,
Chuunibyou demo Koi ga Shitai!,1130,90,7.71,739786.0,1284439,17281,TV,12,Finished Airing,Fall,2012,Kyoto Animation,Romance,
Bungou Stray Dogs,882,91,7.82,637246.0,1263146,24376,TV,12,Finished Airing,Spring,2016,Bones,Action,Seinen
Bungou Stray Dogs,882,91,7.82,637246.0,1263146,24376,TV,12,Finished Airing,Spring,2016,Bones,Mystery,Seinen
Bungou Stray Dogs,882,91,7.82,637246.0,1263146,24376,TV,12,Finished Airing,Spring,2016,Bones,Supernatural,Seinen
Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,Wit Studio,Action,Shounen
Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,Wit Studio,Award Winning,Shounen
Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,Wit Studio,Comedy,Shounen
Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,CloverWorks,Action,Shounen
Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,CloverWorks,Award Winning,Shounen
Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,CloverWorks,Comedy,Shounen
Made in Abyss,61,93,8.66,678714.0,1258358,40908,TV,13,Finished Airing,Summer,2017,Kinema Citrus,Adventure,
Made in Abyss,61,93,8.66,678714.0,1258358,40908,TV,13,Finished Airing,Summer,2017,Kinema Citrus,Drama,
Made in Abyss,61,93,8.66,678714.0,1258358,40908,TV,13,Finished Airing,Summer,2017,Kinema Citrus,Fantasy,
Made in Abyss,61,93,8.66,678714.0,1258358,40908,TV,13,Finished Airing,Summer,2017,Kinema Citrus,Mystery,
Made in Abyss,61,93,8.66,678714.0,1258358,40908,TV,13,Finished Airing,Summer,2017,Kinema Citrus,Sci-Fi,
Owari no Seraph,1771,94,7.49,684327.0,1251891,13153,TV,12,Finished Airing,Spring,2015,Wit Studio,Action,Shounen
Owari no Seraph,1771,94,7.49,684327.0,1251891,13153,TV,12,Finished Airing,Spring,2015,Wit Studio,Drama,Shounen
Owari no Seraph,1771,94,7.49,684327.0,1251891,13153,TV,12,Finished Airing,Spring,2015,Wit Studio,Supernatural,Shounen
Howl no Ugoku Shiro,65,95,8.66,843597.0,1220953,26030,Movie,1,Finished Airing,,2004,Studio Ghibli,Adventure,
Howl no Ugoku Shiro,65,95,8.66,843597.0,1220953,26030,Movie,1,Finished Airing,,2004,Studio Ghibli,Award Winning,
Howl no Ugoku Shiro,65,95,8.66,843597.0,1220953,26030,Movie,1,Finished Airing,,2004,Studio Ghibli,Drama,
Howl no Ugoku Shiro,65,95,8.66,843597.0,1220953,26030,Movie,1,Finished Airing,,2004,Studio Ghibli,Fantasy,
Howl no Ugoku Shiro,65,95,8.66,843597.0,1220953,26030,Movie,1,Finished Airing,,2004,Studio Ghibli,Romance,
Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,72,96,8.64,777104.0,1219271,18537,TV,12,Finished Airing,Spring,2020,A-1 Pictures,,Seinen
Enen no Shouboutai,1133,97,7.71,654167.0,1216007,8682,TV,24,Finished Airing,Summer,2019,David Production,Action,Shounen
Enen no Shouboutai,1133,97,7.71,654167.0,1216007,8682,TV,24,Finished Airing,Summer,2019,David Production,Supernatural,Shounen
Mahou Shoujo Madoka★Magica,199,98,8.36,712496.0,1214810,51809,TV,12,Finished Airing,Winter,2011,Shaft,Award Winning,
Mahou Shoujo Madoka★Magica,199,98,8.36,712496.0,1214810,51809,TV,12,Finished Airing,Winter,2011,Shaft,Drama,
Mahou Shoujo Madoka★Magica,199,98,8.36,712496.0,1214810,51809,TV,12,Finished Airing,Winter,2011,Shaft,Suspense,
Horimiya,351,99,8.2,710304.0,1190607,30596,TV,13,Finished Airing,Winter,2021,CloverWorks,,Shounen
Sakura-sou no Pet na Kanojo,478,100,8.09,677442.0,1188967,26000,TV,24,Finished Airing,Fall,2012,J.C.Staff,Drama,
Sakura-sou no Pet na Kanojo,478,100,8.09,677442.0,1188967,26000,TV,24,Finished Airing,Fall,2012,J.C.Staff,Romance,
Kaichou wa Maid-sama!,571,101,8.01,694266.0,1183766,22036,TV,26,Finished Airing,Spring,2010,J.C.Staff,Comedy,Shoujo
Kaichou wa Maid-sama!,571,101,8.01,694266.0,1183766,22036,TV,26,Finished Airing,Spring,2010,J.C.Staff,Romance,Shoujo
Deadman Wonderland,3296,102,7.16,658435.0,1182547,6602,TV,12,Finished Airing,Spring,2011,Manglobe,Action,Shounen
Deadman Wonderland,3296,102,7.16,658435.0,1182547,6602,TV,12,Finished Airing,Spring,2011,Manglobe,Horror,Shounen
Deadman Wonderland,3296,102,7.16,658435.0,1182547,6602,TV,12,Finished Airing,Spring,2011,Manglobe,Sci-Fi,Shounen
Deadman Wonderland,3296,102,7.16,658435.0,1182547,6602,TV,12,Finished Airing,Spring,2011,Manglobe,Supernatural,Shounen
Guilty Crown,2038,103,7.42,614795.0,1167009,16803,TV,22,Finished Airing,Fall,2011,Production I.G,Action,
Guilty Crown,2038,103,7.42,614795.0,1167009,16803,TV,22,Finished Airing,Fall,2011,Production I.G,Drama,
Guilty Crown,2038,103,7.42,614795.0,1167009,16803,TV,22,Finished Airing,Fall,2011,Production I.G,Sci-Fi,
Samurai Champloo,123,104,8.51,602473.0,1166142,35499,TV,26,Finished Airing,Spring,2004,Manglobe,Action,
Samurai Champloo,123,104,8.51,602473.0,1166142,35499,TV,26,Finished Airing,Spring,2004,Manglobe,Adventure,
Samurai Champloo,123,104,8.51,602473.0,1166142,35499,TV,26,Finished Airing,Spring,2004,Manglobe,Comedy,
Mononoke Hime,59,105,8.67,753355.0,1166148,20214,Movie,1,Finished Airing,,1997,Studio Ghibli,Action,
Mononoke Hime,59,105,8.67,753355.0,1166148,20214,Movie,1,Finished Airing,,1997,Studio Ghibli,Adventure,
Mononoke Hime,59,105,8.67,753355.0,1166148,20214,Movie,1,Finished Airing,,1997,Studio Ghibli,Award Winning,
Mononoke Hime,59,105,8.67,753355.0,1166148,20214,Movie,1,Finished Airing,,1997,Studio Ghibli,Fantasy,
Kobayashi-san Chi no Maid Dragon,614,106,7.97,700494.0,1161727,16644,TV,13,Finished Airing,Winter,2017,Kyoto Animation,Fantasy,
Kobayashi-san Chi no Maid Dragon,614,106,7.97,700494.0,1161727,16644,TV,13,Finished Airing,Winter,2017,Kyoto Animation,Slice of Life,
Dragon Ball Z,386,107,8.16,800474.0,1157131,35447,TV,291,Finished Airing,Spring,1989,Toei Animation,Action,Shounen
Dragon Ball Z,386,107,8.16,800474.0,1157131,35447,TV,291,Finished Airing,Spring,1989,Toei Animation,Adventure,Shounen
Dragon Ball Z,386,107,8.16,800474.0,1157131,35447,TV,291,Finished Airing,Spring,1989,Toei Animation,Comedy,Shounen
Dragon Ball Z,386,107,8.16,800474.0,1157131,35447,TV,291,Finished Airing,Spring,1989,Toei Animation,Fantasy,Shounen
Chainsaw Man,70,108,8.64,536613.0,1154887,38264,TV,12,Finished Airing,Fall,2022,MAPPA,Action,Shounen
Chainsaw Man,70,108,8.64,536613.0,1154887,38264,TV,12,Finished Airing,Fall,2022,MAPPA,Fantasy,Shounen
Kimetsu no Yaiba: Yuukaku-hen,28,109,8.82,704893.0,1154804,22714,TV,11,Finished Airing,Winter,2022,ufotable,Action,Shounen
Kimetsu no Yaiba: Yuukaku-hen,28,109,8.82,704893.0,1154804,22714,TV,11,Finished Airing,Winter,2022,ufotable,Fantasy,Shounen
Kuroko no Basket,497,110,8.07,669357.0,1133525,20516,TV,25,Finished Airing,Spring,2012,Production I.G,,Shounen
Clannad: After Story,17,111,8.94,631642.0,1132558,68370,TV,24,Finished Airing,Fall,2008,Kyoto Animation,Drama,
Clannad: After Story,17,111,8.94,631642.0,1132558,68370,TV,24,Finished Airing,Fall,2008,Kyoto Animation,Romance,
Clannad: After Story,17,111,8.94,631642.0,1132558,68370,TV,24,Finished Airing,Fall,2008,Kyoto Animation,Supernatural,
Kuroshitsuji,1216,112,7.67,582133.0,1120460,21842,TV,24,Finished Airing,Fall,2008,A-1 Pictures,Action,Shounen
Kuroshitsuji,1216,112,7.67,582133.0,1120460,21842,TV,24,Finished Airing,Fall,2008,A-1 Pictures,Comedy,Shounen
Kuroshitsuji,1216,112,7.67,582133.0,1120460,21842,TV,24,Finished Airing,Fall,2008,A-1 Pictures,Mystery,Shounen
Kuroshitsuji,1216,112,7.67,582133.0,1120460,21842,TV,24,Finished Airing,Fall,2008,A-1 Pictures,Supernatural,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,465,113,8.1,792711.0,1118339,20731,TV,24,Finished Airing,Spring,2014,David Production,Action,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,465,113,8.1,792711.0,1118339,20731,TV,24,Finished Airing,Spring,2014,David Production,Adventure,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,465,113,8.1,792711.0,1118339,20731,TV,24,Finished Airing,Spring,2014,David Production,Drama,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,465,113,8.1,792711.0,1118339,20731,TV,24,Finished Airing,Spring,2014,David Production,Supernatural,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,35,114,8.78,742114.0,1117331,15056,TV,10,Finished Airing,Fall,2016,Production I.G,,Shounen
Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,Tezuka Productions,Action,Shounen
Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,Tezuka Productions,Adventure,Shounen
Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,Tezuka Productions,Supernatural,Shounen
Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,MAPPA,Action,Shounen
Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,MAPPA,Adventure,Shounen
Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,MAPPA,Supernatural,Shounen
Nisekoi,1455,116,7.58,629730.0,1114353,10588,TV,20,Finished Airing,Winter,2014,Shaft,Comedy,Shounen
Nisekoi,1455,116,7.58,629730.0,1114353,10588,TV,20,Finished Airing,Winter,2014,Shaft,Romance,Shounen
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,800,117,7.86,699364.0,1113793,16810,TV,12,Finished Airing,Summer,2017,Lerche,,
Tokyo Revengers,536,118,8.03,601746.0,1109631,24604,TV,24,Finished Airing,Spring,2021,LIDENFILMS,Action,Shounen
Tokyo Revengers,536,118,8.03,601746.0,1109631,24604,TV,24,Finished Airing,Spring,2021,LIDENFILMS,Drama,Shounen
Tokyo Revengers,536,118,8.03,601746.0,1109631,24604,TV,24,Finished Airing,Spring,2021,LIDENFILMS,Supernatural,Shounen
Kyoukai no Kanata,1065,119,7.73,527452.0,1109596,11642,TV,12,Finished Airing,Fall,2013,Kyoto Animation,Action,
Kyoukai no Kanata,1065,119,7.73,527452.0,1109596,11642,TV,12,Finished Airing,Fall,2013,Kyoto Animation,Fantasy,
Mushoku Tensei: Isekai Ittara Honki Dasu,198,120,8.37,671045.0,1105359,27237,TV,11,Finished Airing,Winter,2021,Others,Drama,
Mushoku Tensei: Isekai Ittara Honki Dasu,198,120,8.37,671045.0,1105359,27237,TV,11,Finished Airing,Winter,2021,Others,Fantasy,
Mushoku Tensei: Isekai Ittara Honki Dasu,198,120,8.37,671045.0,1105359,27237,TV,11,Finished Airing,Winter,2021,Others,Ecchi,
Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,Pierrot,Action,Seinen
Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,Pierrot,Fantasy,Seinen
Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,Pierrot,Horror,Seinen
Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,Others,Action,Seinen
Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,Others,Fantasy,Seinen
Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,Others,Horror,Seinen
Zankyou no Terror,461,122,8.1,582961.0,1095141,21196,TV,11,Finished Airing,Summer,2014,MAPPA,Mystery,
Zankyou no Terror,461,122,8.1,582961.0,1095141,21196,TV,11,Finished Airing,Summer,2014,MAPPA,Suspense,
Shokugeki no Souma: Ni no Sara,456,123,8.1,688712.0,1079141,3043,TV,13,Finished Airing,Summer,2016,J.C.Staff,Gourmet,Shounen
Shokugeki no Souma: Ni no Sara,456,123,8.1,688712.0,1079141,3043,TV,13,Finished Airing,Summer,2016,J.C.Staff,Ecchi,Shounen
Shingeki no Kyojin: The Final Season Part 2,37,124,8.77,581602.0,1071526,28531,TV,12,Finished Airing,Winter,2022,MAPPA,Action,Shounen
Shingeki no Kyojin: The Final Season Part 2,37,124,8.77,581602.0,1071526,28531,TV,12,Finished Airing,Winter,2022,MAPPA,Drama,Shounen
Log Horizon,680,125,7.93,555238.0,1066145,10084,TV,25,Finished Airing,Fall,2013,Satelight,Action,
Log Horizon,680,125,7.93,555238.0,1066145,10084,TV,25,Finished Airing,Fall,2013,Satelight,Adventure,
Log Horizon,680,125,7.93,555238.0,1066145,10084,TV,25,Finished Airing,Fall,2013,Satelight,Fantasy,
Ouran Koukou Host Club,394,126,8.16,645398.0,1064021,32698,TV,26,Finished Airing,Spring,2006,Bones,Comedy,Shoujo
Ouran Koukou Host Club,394,126,8.16,645398.0,1064021,32698,TV,26,Finished Airing,Spring,2006,Bones,Romance,Shoujo
Nanatsu no Taizai: Imashime no Fukkatsu,1388,127,7.6,663143.0,1061446,3755,TV,24,Finished Airing,Winter,2018,A-1 Pictures,Action,Shounen
Nanatsu no Taizai: Imashime no Fukkatsu,1388,127,7.6,663143.0,1061446,3755,TV,24,Finished Airing,Winter,2018,A-1 Pictures,Adventure,Shounen
Nanatsu no Taizai: Imashime no Fukkatsu,1388,127,7.6,663143.0,1061446,3755,TV,24,Finished Airing,Winter,2018,A-1 Pictures,Fantasy,Shounen
Fate/Zero 2nd Season,97,128,8.56,674399.0,1058317,19931,TV,12,Finished Airing,Spring,2012,ufotable,Action,
Fate/Zero 2nd Season,97,128,8.56,674399.0,1058317,19931,TV,12,Finished Airing,Spring,2012,ufotable,Fantasy,
Fate/Zero 2nd Season,97,128,8.56,674399.0,1058317,19931,TV,12,Finished Airing,Spring,2012,ufotable,Supernatural,
Devilman: Crybaby,993,129,7.76,642706.0,1056533,22598,ONA,10,Finished Airing,,2018,Others,Action,Shounen
Devilman: Crybaby,993,129,7.76,642706.0,1056533,22598,ONA,10,Finished Airing,,2018,Others,Avant Garde,Shounen
Devilman: Crybaby,993,129,7.76,642706.0,1056533,22598,ONA,10,Finished Airing,,2018,Others,Horror,Shounen
Devilman: Crybaby,993,129,7.76,642706.0,1056533,22598,ONA,10,Finished Airing,,2018,Others,Supernatural,Shounen
Boku no Hero Academia 5th Season,2096,130,7.4,509085.0,1052193,10010,TV,25,Finished Airing,Spring,2021,Bones,,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,127,131,8.5,706988.0,1027498,37284,TV,39,Finished Airing,Spring,2016,David Production,Action,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,127,131,8.5,706988.0,1027498,37284,TV,39,Finished Airing,Spring,2016,David Production,Adventure,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,127,131,8.5,706988.0,1027498,37284,TV,39,Finished Airing,Spring,2016,David Production,Supernatural,Shounen
Goblin Slayer,2037,132,7.42,613124.0,1024908,6849,TV,12,Finished Airing,Fall,2018,White Fox,Action,
Goblin Slayer,2037,132,7.42,613124.0,1024908,6849,TV,12,Finished Airing,Fall,2018,White Fox,Adventure,
Goblin Slayer,2037,132,7.42,613124.0,1024908,6849,TV,12,Finished Airing,Fall,2018,White Fox,Fantasy,
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,152,133,8.44,726117.0,1021829,19583,TV,24,Finished Airing,Winter,2015,David Production,Action,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,152,133,8.44,726117.0,1021829,19583,TV,24,Finished Airing,Winter,2015,David Production,Adventure,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,152,133,8.44,726117.0,1021829,19583,TV,24,Finished Airing,Winter,2015,David Production,Drama,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,152,133,8.44,726117.0,1021829,19583,TV,24,Finished Airing,Winter,2015,David Production,Supernatural,Shounen
Tonari no Kaibutsu-kun,1791,134,7.48,576158.0,1020525,6015,TV,13,Finished Airing,Fall,2012,"""Brains Base""",Comedy,Shoujo
Tonari no Kaibutsu-kun,1791,134,7.48,576158.0,1020525,6015,TV,13,Finished Airing,Fall,2012,"""Brains Base""",Romance,Shoujo
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,582200.0,1015449,11163,TV,13,Finished Airing,Summer,2020,White Fox,Drama,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,582200.0,1015449,11163,TV,13,Finished Airing,Summer,2020,White Fox,Fantasy,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,582200.0,1015449,11163,TV,13,Finished Airing,Summer,2020,White Fox,Suspense,
